timestamp,machine_id,operator_id,machine_type,engine_hours,fuel_used,load_cycles,idling_time,seatbelt_status,safety_alert_triggered,task_type,terrain,temperature,operator_experience,task_completion_time
2025-05-11 18:00:00,EXC003,OP1002,Excavator,1402.4,8.6,19,35,Fastened,No,Loading,Paved,15,2,50
2025-05-11 18:00:00,TRK002,OP1005,Haul Truck,1559.1,5.1,9,13,Fastened,No,Site Grading,Rocky,27,5,60
2025-05-11 20:00:00,EXC001,OP1001,Excavator,2180.4,4.0,5,34,Fastened,No,Loading,Hard Clay,29,11,32
2025-05-11 20:00:00,EXC002,OP1010,Excavator,1455.2,5.7,7,20,Fastened,No,Trenching,Paved,23,2,59
2025-05-11 20:00:00,BKH001,OP1008,Backhoe,1761.2,8.2,14,16,Fastened,No,Loading,Rocky,26,3,38
2025-05-11 20:00:00,TRK001,OP1012,Haul Truck,1406.0,5.8,14,14,Fastened,No,Material Hauling,Paved,28,12,39
2025-05-11 20:00:00,WLD001,OP1011,Wheel Loader,1577.5,5.6,10,8,Fastened,No,Trenching,Gravel,24,11,59
2025-05-11 20:00:00,CRN001,OP1008,Crane,1834.2,8.0,12,28,Fastened,No,Excavation,Gravel,38,3,50
2025-05-11 20:00:00,EXC003,OP1007,Excavator,1403.5,9.2,20,39,Fastened,No,Site Grading,Hard Clay,33,4,71
2025-05-11 20:00:00,TRK002,OP1009,Haul Truck,1560.6,10.8,21,14,Unfastened,Yes,Loading,Soft Mud,27,12,44
2025-05-11 22:00:00,EXC001,OP1011,Excavator,2182.0,4.7,7,25,Fastened,No,Loading,Soft Mud,17,11,37
2025-05-11 22:00:00,EXC002,OP1007,Excavator,1456.5,8.7,20,33,Fastened,No,Loading,Rocky,38,4,44
2025-05-11 22:00:00,BKH001,OP1011,Backhoe,1762.5,7.8,14,9,Fastened,No,Excavation,Hard Clay,20,11,54
2025-05-11 22:00:00,TRK001,OP1009,Haul Truck,1407.8,8.4,21,29,Fastened,No,Excavation,Soft Mud,23,12,63
2025-05-11 22:00:00,WLD001,OP1003,Wheel Loader,1578.6,11.8,23,25,Fastened,No,Material Hauling,Soft Mud,16,1,54
2025-05-11 22:00:00,CRN001,OP1009,Crane,1835.6,10.3,21,32,Fastened,No,Site Grading,Hard Clay,33,12,63
2025-05-11 22:00:00,EXC003,OP1008,Excavator,1405.1,5.1,13,14,Fastened,No,Excavation,Gravel,24,3,53
2025-05-11 22:00:00,TRK002,OP1006,Haul Truck,1561.9,8.7,17,35,Fastened,No,Site Grading,Soft Mud,37,4,68
2025-05-12 00:00:00,EXC001,OP1004,Excavator,2183.8,7.1,15,32,Fastened,No,Site Grading,Rocky,21,12,59
2025-05-12 00:00:00,EXC002,OP1007,Excavator,1457.7,5.9,9,22,Fastened,No,Excavation,Gravel,35,4,53
2025-05-12 00:00:00,BKH001,OP1004,Backhoe,1764.3,5.2,5,33,Fastened,No,Material Hauling,Hard Clay,24,12,30
2025-05-12 00:00:00,TRK001,OP1003,Haul Truck,1408.8,4.8,5,13,Fastened,No,Site Grading,Soft Mud,20,1,53
2025-05-12 00:00:00,WLD001,OP1001,Wheel Loader,1580.1,8.5,17,34,Fastened,No,Trenching,Gravel,24,11,62
2025-05-12 00:00:00,CRN001,OP1001,Crane,1836.9,9.9,17,21,Fastened,No,Loading,Soft Mud,32,11,38
2025-05-12 00:00:00,EXC003,OP1007,Excavator,1406.8,4.4,3,11,Fastened,No,Loading,Hard Clay,38,4,37
2025-05-12 00:00:00,TRK002,OP1005,Haul Truck,1563.8,8.3,19,21,Fastened,No,Material Hauling,Soft Mud,38,5,45
2025-05-12 16:00:00,EXC001,OP1011,Excavator,2185.0,8.3,15,15,Fastened,No,Excavation,Hard Clay,35,11,52
2025-05-12 16:00:00,EXC002,OP1001,Excavator,1459.7,7.7,21,10,Fastened,No,Site Grading,Gravel,37,11,63
2025-05-12 16:00:00,BKH001,OP1011,Backhoe,1765.4,7.9,19,13,Fastened,No,Trenching,Hard Clay,37,11,72
2025-05-12 16:00:00,TRK001,OP1006,Haul Truck,1410.6,7.7,24,13,Fastened,No,Loading,Hard Clay,15,4,52
2025-05-12 16:00:00,WLD001,OP1005,Wheel Loader,1581.6,5.2,7,25,Fastened,No,Loading,Hard Clay,33,5,38
2025-05-12 16:00:00,CRN001,OP1003,Crane,1838.0,6.0,10,34,Fastened,No,Material Hauling,Gravel,24,1,42
2025-05-12 16:00:00,EXC003,OP1001,Excavator,1408.5,7.7,12,39,Fastened,No,Trenching,Paved,22,11,64
2025-05-12 16:00:00,TRK002,OP1003,Haul Truck,1565.4,7.0,12,38,Unfastened,Yes,Trenching,Gravel,35,1,63
2025-05-12 18:00:00,EXC001,OP1001,Excavator,2186.2,4.5,3,29,Fastened,No,Loading,Hard Clay,18,11,28
2025-05-12 18:00:00,EXC002,OP1001,Excavator,1461.0,5.1,8,10,Fastened,No,Site Grading,Soft Mud,15,11,54
2025-05-12 18:00:00,BKH001,OP1006,Backhoe,1767.2,14.7,18,52,Unfastened,Yes,Excavation,Paved,23,4,57
2025-05-12 18:00:00,TRK001,OP1009,Haul Truck,1411.7,6.4,8,20,Fastened,No,Material Hauling,Paved,27,12,40
2025-05-12 18:00:00,WLD001,OP1007,Wheel Loader,1583.4,9.0,16,32,Fastened,No,Site Grading,Rocky,36,4,64
2025-05-12 18:00:00,CRN001,OP1009,Crane,1839.3,9.2,16,25,Fastened,No,Material Hauling,Paved,34,12,45
2025-05-12 18:00:00,EXC003,OP1011,Excavator,1409.9,11.4,20,29,Fastened,No,Trenching,Paved,22,11,70
2025-05-12 18:00:00,TRK002,OP1008,Haul Truck,1567.4,15.9,21,54,Unfastened,Yes,Excavation,Soft Mud,24,3,61
2025-05-12 20:00:00,EXC001,OP1004,Excavator,2187.4,7.8,10,37,Fastened,No,Trenching,Soft Mud,37,12,54
2025-05-12 20:00:00,EXC002,OP1008,Excavator,1462.4,9.5,20,21,Fastened,No,Material Hauling,Rocky,26,3,50
2025-05-12 20:00:00,BKH001,OP1012,Backhoe,1768.2,7.6,17,11,Fastened,No,Trenching,Gravel,20,12,69
2025-05-12 20:00:00,TRK001,OP1007,Haul Truck,1412.8,7.7,15,12,Fastened,No,Excavation,Rocky,26,4,61
2025-05-12 20:00:00,WLD001,OP1001,Wheel Loader,1585.0,12.5,18,67,Unfastened,Yes,Loading,Soft Mud,24,11,39
2025-05-12 20:00:00,CRN001,OP1003,Crane,1840.4,9.3,20,19,Fastened,No,Loading,Gravel,34,1,48
2025-05-12 20:00:00,EXC003,OP1002,Excavator,1411.4,7.1,10,37,Fastened,No,Excavation,Paved,27,2,56
2025-05-12 20:00:00,TRK002,OP1009,Haul Truck,1568.6,7.8,19,38,Fastened,No,Loading,Paved,21,12,41
2025-05-12 22:00:00,EXC001,OP1011,Excavator,2189.4,6.6,15,27,Fastened,No,Excavation,Soft Mud,36,11,53
2025-05-12 22:00:00,EXC002,OP1003,Excavator,1464.4,4.1,6,19,Fastened,No,Site Grading,Gravel,34,1,52
2025-05-12 22:00:00,BKH001,OP1002,Backhoe,1770.0,14.4,11,72,Unfastened,Yes,Material Hauling,Paved,19,2,47
2025-05-12 22:00:00,TRK001,OP1001,Haul Truck,1414.2,9.2,19,21,Unfastened,Yes,Site Grading,Hard Clay,21,11,67
2025-05-12 22:00:00,WLD001,OP1001,Wheel Loader,1586.4,14.3,7,56,Unfastened,Yes,Site Grading,Soft Mud,23,11,47
2025-05-12 22:00:00,CRN001,OP1008,Crane,1842.0,11.0,23,28,Fastened,No,Excavation,Soft Mud,27,3,69
2025-05-12 22:00:00,EXC003,OP1007,Excavator,1412.6,5.7,5,36,Fastened,No,Loading,Paved,37,4,37
2025-05-12 22:00:00,TRK002,OP1008,Haul Truck,1570.1,8.1,18,36,Fastened,No,Excavation,Soft Mud,22,3,60
2025-05-13 00:00:00,EXC001,OP1006,Excavator,2191.0,5.2,3,29,Fastened,No,Material Hauling,Paved,23,4,40
2025-05-13 00:00:00,EXC002,OP1005,Excavator,1465.6,5.6,6,29,Fastened,No,Trenching,Gravel,36,5,64
2025-05-13 00:00:00,BKH001,OP1004,Backhoe,1771.4,5.8,11,26,Fastened,No,Site Grading,Hard Clay,28,12,59
2025-05-13 00:00:00,TRK001,OP1009,Haul Truck,1415.8,12.9,24,38,Fastened,No,Material Hauling,Hard Clay,24,12,47
2025-05-13 00:00:00,WLD001,OP1011,Wheel Loader,1588.3,7.8,19,12,Fastened,No,Material Hauling,Rocky,17,11,42
2025-05-13 00:00:00,CRN001,OP1006,Crane,1843.9,6.2,16,22,Fastened,No,Loading,Gravel,24,4,38
2025-05-13 00:00:00,EXC003,OP1010,Excavator,1414.2,5.7,9,19,Fastened,No,Site Grading,Paved,34,2,60
2025-05-13 00:00:00,TRK002,OP1003,Haul Truck,1571.6,9.3,22,29,Fastened,No,Site Grading,Gravel,37,1,64
2025-05-13 16:00:00,EXC001,OP1007,Excavator,2192.8,5.1,9,17,Unfastened,Yes,Excavation,Rocky,28,4,54
2025-05-13 16:00:00,EXC002,OP1010,Excavator,1467.1,7.8,15,7,Fastened,No,Trenching,Gravel,22,2,69
2025-05-13 16:00:00,BKH001,OP1010,Backhoe,1773.3,7.7,18,7,Fastened,No,Site Grading,Paved,32,2,60
2025-05-13 16:00:00,TRK001,OP1004,Haul Truck,1417.4,5.6,14,8,Fastened,No,Loading,Soft Mud,32,12,36
2025-05-13 16:00:00,WLD001,OP1008,Wheel Loader,1589.5,10.0,24,14,Fastened,No,Trenching,Paved,16,3,78
2025-05-13 16:00:00,CRN001,OP1002,Crane,1845.1,6.4,14,33,Fastened,No,Site Grading,Paved,19,2,60
2025-05-13 16:00:00,EXC003,OP1008,Excavator,1415.3,11.4,25,12,Fastened,No,Trenching,Hard Clay,37,3,77
2025-05-13 16:00:00,TRK002,OP1012,Haul Truck,1573.4,8.1,14,7,Fastened,No,Site Grading,Paved,20,12,62
2025-05-13 18:00:00,EXC001,OP1003,Excavator,2193.9,5.2,3,24,Fastened,No,Material Hauling,Hard Clay,37,1,36
2025-05-13 18:00:00,EXC002,OP1002,Excavator,1469.0,14.8,10,65,Unfastened,Yes,Material Hauling,Soft Mud,34,2,39
2025-05-13 18:00:00,BKH001,OP1010,Backhoe,1775.2,10.4,23,31,Fastened,No,Material Hauling,Hard Clay,33,2,57
2025-05-13 18:00:00,TRK001,OP1005,Haul Truck,1419.0,5.5,7,27,Fastened,No,Site Grading,Hard Clay,16,5,59
2025-05-13 18:00:00,WLD001,OP1005,Wheel Loader,1590.8,8.0,15,15,Fastened,No,Excavation,Soft Mud,18,5,61
2025-05-13 18:00:00,CRN001,OP1010,Crane,1846.9,6.3,20,7,Fastened,No,Material Hauling,Gravel,38,2,53
2025-05-13 18:00:00,EXC003,OP1002,Excavator,1417.1,7.4,17,22,Fastened,No,Site Grading,Soft Mud,24,2,63
2025-05-13 18:00:00,TRK002,OP1010,Haul Truck,1574.5,8.7,17,23,Fastened,No,Site Grading,Paved,17,2,69
2025-05-13 20:00:00,EXC001,OP1010,Excavator,2195.3,8.2,17,36,Fastened,No,Material Hauling,Paved,33,2,49
2025-05-13 20:00:00,EXC002,OP1004,Excavator,1470.0,5.7,5,18,Fastened,No,Excavation,Gravel,35,12,45
2025-05-13 20:00:00,BKH001,OP1006,Backhoe,1776.8,5.5,8,21,Fastened,No,Material Hauling,Soft Mud,35,4,41
2025-05-13 20:00:00,TRK001,OP1001,Haul Truck,1420.1,10.8,25,6,Fastened,No,Trenching,Rocky,27,11,77
2025-05-13 20:00:00,WLD001,OP1008,Wheel Loader,1592.8,6.2,6,39,Fastened,No,Excavation,Hard Clay,30,3,45
2025-05-13 20:00:00,CRN001,OP1009,Crane,1848.2,4.8,2,26,Fastened,No,Trenching,Paved,32,12,50
2025-05-13 20:00:00,EXC003,OP1005,Excavator,1418.9,7.2,19,29,Fastened,No,Trenching,Gravel,35,5,69
2025-05-13 20:00:00,TRK002,OP1012,Haul Truck,1576.3,4.8,4,20,Fastened,No,Excavation,Rocky,28,12,47
2025-05-13 22:00:00,EXC001,OP1005,Excavator,2196.4,4.5,4,6,Fastened,No,Trenching,Soft Mud,21,5,58
2025-05-13 22:00:00,EXC002,OP1008,Excavator,1471.7,5.6,6,11,Fastened,No,Site Grading,Rocky,25,3,52
2025-05-13 22:00:00,BKH001,OP1004,Backhoe,1778.5,10.5,18,24,Fastened,No,Loading,Gravel,37,12,36
2025-05-13 22:00:00,TRK001,OP1006,Haul Truck,1421.6,9.2,23,6,Fastened,No,Excavation,Soft Mud,31,4,63
2025-05-13 22:00:00,WLD001,OP1004,Wheel Loader,1593.9,6.3,16,22,Fastened,No,Trenching,Paved,25,12,68
2025-05-13 22:00:00,CRN001,OP1009,Crane,1849.7,10.7,19,14,Fastened,No,Material Hauling,Paved,26,12,43
2025-05-13 22:00:00,EXC003,OP1002,Excavator,1420.2,4.0,3,35,Fastened,No,Trenching,Paved,29,2,54
2025-05-13 22:00:00,TRK002,OP1007,Haul Truck,1577.7,10.3,24,27,Fastened,No,Site Grading,Paved,35,4,74
2025-05-14 00:00:00,EXC001,OP1009,Excavator,2197.5,4.2,4,34,Fastened,No,Loading,Paved,19,12,31
2025-05-14 00:00:00,EXC002,OP1008,Excavator,1473.0,6.7,10,30,Fastened,No,Material Hauling,Hard Clay,34,3,44
2025-05-14 00:00:00,BKH001,OP1008,Backhoe,1780.0,5.8,13,15,Fastened,No,Excavation,Gravel,18,3,59
2025-05-14 00:00:00,TRK001,OP1002,Haul Truck,1423.0,12.3,22,59,Unfastened,Yes,Excavation,Rocky,32,2,65
2025-05-14 00:00:00,WLD001,OP1004,Wheel Loader,1595.6,14.5,14,56,Unfastened,Yes,Site Grading,Hard Clay,30,12,58
2025-05-14 00:00:00,CRN001,OP1010,Crane,1851.5,9.1,23,36,Fastened,No,Site Grading,Hard Clay,20,2,65
2025-05-14 00:00:00,EXC003,OP1008,Excavator,1421.4,5.1,5,29,Fastened,No,Loading,Soft Mud,34,3,33
2025-05-14 00:00:00,TRK002,OP1003,Haul Truck,1579.6,5.0,6,23,Fastened,No,Excavation,Hard Clay,36,1,56
2025-05-14 16:00:00,EXC001,OP1006,Excavator,2198.8,6.5,13,5,Fastened,No,Trenching,Gravel,37,4,64
2025-05-14 16:00:00,EXC002,OP1001,Excavator,1474.3,8.2,24,27,Fastened,No,Site Grading,Soft Mud,15,11,67
2025-05-14 16:00:00,BKH001,OP1012,Backhoe,1781.6,7.5,14,18,Fastened,No,Trenching,Gravel,27,12,63
2025-05-14 16:00:00,TRK001,OP1006,Haul Truck,1424.8,3.7,6,9,Fastened,No,Material Hauling,Rocky,36,4,45
2025-05-14 16:00:00,WLD001,OP1007,Wheel Loader,1597.5,12.4,22,34,Unfastened,Yes,Material Hauling,Soft Mud,19,4,57
2025-05-14 16:00:00,CRN001,OP1003,Crane,1852.9,5.8,14,16,Fastened,No,Loading,Paved,29,1,41
2025-05-14 16:00:00,EXC003,OP1012,Excavator,1422.9,12.5,13,51,Fastened,Yes,Loading,Paved,33,12,32
2025-05-14 16:00:00,TRK002,OP1010,Haul Truck,1581.1,9.6,25,22,Fastened,No,Excavation,Hard Clay,38,2,62
2025-05-14 18:00:00,EXC001,OP1004,Excavator,2200.3,5.7,11,26,Fastened,No,Excavation,Paved,33,12,52
2025-05-14 18:00:00,EXC002,OP1010,Excavator,1476.1,7.1,11,24,Fastened,No,Loading,Rocky,24,2,42
2025-05-14 18:00:00,BKH001,OP1010,Backhoe,1782.8,8.7,21,65,Unfastened,Yes,Excavation,Rocky,38,2,62
2025-05-14 18:00:00,TRK001,OP1005,Haul Truck,1425.9,4.0,2,16,Fastened,No,Trenching,Rocky,23,5,56
2025-05-14 18:00:00,WLD001,OP1003,Wheel Loader,1598.8,11.4,18,26,Fastened,No,Material Hauling,Gravel,20,1,48
2025-05-14 18:00:00,CRN001,OP1008,Crane,1854.7,8.8,23,15,Fastened,No,Loading,Gravel,22,3,54
2025-05-14 18:00:00,EXC003,OP1005,Excavator,1424.6,8.8,16,24,Unfastened,Yes,Excavation,Soft Mud,20,5,55
2025-05-14 18:00:00,TRK002,OP1007,Haul Truck,1582.8,5.7,6,32,Fastened,No,Loading,Gravel,23,4,40
2025-05-14 20:00:00,EXC001,OP1006,Excavator,2202.3,11.0,22,32,Fastened,No,Excavation,Soft Mud,32,4,62
2025-05-14 20:00:00,EXC002,OP1005,Excavator,1477.9,8.7,16,20,Fastened,No,Trenching,Paved,27,5,67
2025-05-14 20:00:00,BKH001,OP1011,Backhoe,1784.4,2.1,2,9,Fastened,No,Material Hauling,Rocky,32,11,35
2025-05-14 20:00:00,TRK001,OP1006,Haul Truck,1427.2,8.5,3,52,Unfastened,Yes,Trenching,Rocky,21,4,55
2025-05-14 20:00:00,WLD001,OP1010,Wheel Loader,1600.4,5.5,6,16,Fastened,No,Excavation,Soft Mud,34,2,53
2025-05-14 20:00:00,CRN001,OP1011,Crane,1856.6,9.8,24,25,Fastened,No,Loading,Rocky,28,11,41
2025-05-14 20:00:00,EXC003,OP1007,Excavator,1426.0,6.0,7,36,Fastened,No,Excavation,Rocky,23,4,56
2025-05-14 20:00:00,TRK002,OP1008,Haul Truck,1583.9,10.1,21,33,Fastened,No,Site Grading,Gravel,21,3,71
2025-05-14 22:00:00,EXC001,OP1012,Excavator,2203.5,4.9,6,5,Fastened,No,Loading,Soft Mud,30,12,31
2025-05-14 22:00:00,EXC002,OP1007,Excavator,1479.5,6.1,15,9,Unfastened,Yes,Site Grading,Gravel,30,4,64
2025-05-14 22:00:00,BKH001,OP1002,Backhoe,1786.0,6.2,11,10,Fastened,No,Trenching,Rocky,36,2,67
2025-05-14 22:00:00,TRK001,OP1005,Haul Truck,1428.8,8.7,14,24,Fastened,No,Material Hauling,Paved,16,5,46
2025-05-14 22:00:00,WLD001,OP1008,Wheel Loader,1601.5,3.0,3,20,Fastened,No,Loading,Hard Clay,19,3,32
2025-05-14 22:00:00,CRN001,OP1008,Crane,1858.1,13.8,12,75,Unfastened,Yes,Loading,Soft Mud,16,3,38
2025-05-14 22:00:00,EXC003,OP1011,Excavator,1427.7,6.9,25,9,Fastened,No,Loading,Paved,19,11,49
2025-05-14 22:00:00,TRK002,OP1010,Haul Truck,1584.9,14.6,22,59,Unfastened,Yes,Material Hauling,Soft Mud,20,2,58
2025-05-15 00:00:00,EXC001,OP1003,Excavator,2205.3,6.0,17,19,Fastened,No,Excavation,Soft Mud,18,1,65
2025-05-15 00:00:00,EXC002,OP1007,Excavator,1480.8,7.3,12,18,Fastened,No,Site Grading,Paved,19,4,56
2025-05-15 00:00:00,BKH001,OP1005,Backhoe,1787.2,7.0,13,33,Fastened,No,Loading,Hard Clay,37,5,45
2025-05-15 00:00:00,TRK001,OP1010,Haul Truck,1430.2,15.4,4,55,Fastened,Yes,Material Hauling,Soft Mud,30,2,43
2025-05-15 00:00:00,WLD001,OP1005,Wheel Loader,1602.9,5.1,6,38,Fastened,No,Loading,Hard Clay,21,5,29
2025-05-15 00:00:00,CRN001,OP1010,Crane,1859.3,8.1,22,24,Fastened,No,Loading,Paved,17,2,45
2025-05-15 00:00:00,EXC003,OP1009,Excavator,1429.7,6.9,18,18,Fastened,No,Site Grading,Rocky,32,12,65
2025-05-15 00:00:00,TRK002,OP1008,Haul Truck,1586.4,8.9,22,18,Fastened,No,Material Hauling,Soft Mud,16,3,55
